numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
20767;10;5;13;12;2;27;16;25;26;19;32;36;0;44;42;60;53;51;55;50;67;65;69;63;64
20768;15;13;5;12;3;22;17;27;21;23;31;32;0;39;33;47;58;50;55;57;65;69;67;61;64
20769;10;13;1;15;5;27;25;18;29;22;31;35;0;40;38;59;49;52;47;55;67;68;74;72;75
20770;1;5;11;3;9;22;23;24;16;19;33;32;0;40;36;51;55;52;50;60;71;70;65;62;73
20771;4;13;9;7;1;26;24;27;21;17;45;37;0;31;39;60;59;56;49;55;61;68;66;70;75
20772;10;9;8;2;1;18;29;22;16;24;32;42;0;31;37;47;48;56;49;59;75;73;70;66;69
20773;7;2;5;15;9;17;24;26;27;22;33;32;0;39;34;55;60;46;53;57;64;66;69;62;71
20774;7;5;8;4;15;25;23;26;27;17;37;33;0;43;38;53;51;57;49;58;68;71;61;63;69
20775;12;11;1;14;13;22;16;21;28;18;41;44;0;42;35;56;55;58;47;59;66;69;63;74;61
20776;1;6;11;5;7;30;29;28;20;22;31;43;0;32;39;60;59;56;51;54;70;75;63;62;65
20777;7;14;13;6;12;17;27;26;30;23;36;40;0;43;32;55;54;50;60;53;66;63;61;72;71
20778;7;2;6;8;4;24;17;19;29;27;37;44;0;35;40;56;53;46;57;55;69;73;71;61;65
20779;9;1;8;14;6;29;20;23;16;28;32;31;0;42;39;59;51;58;49;54;62;65;71;74;73
20780;4;5;14;10;13;23;18;25;28;30;41;34;0;44;42;56;53;51;46;58;66;69;64;72;65
20781;9;5;6;12;10;19;22;29;17;26;38;44;0;34;33;54;47;46;58;59;68;70;66;72;71
20782;10;14;13;1;12;22;19;29;23;24;38;43;0;45;39;54;49;57;52;53;67;68;65;70;72
20783;6;13;2;7;10;21;27;28;24;26;38;31;0;41;34;60;46;58;50;54;63;75;73;65;62
20784;10;7;8;9;6;29;28;23;26;21;35;41;0;32;38;50;54;52;60;58;67;75;70;71;64
20785;12;3;9;8;7;20;21;19;25;18;34;32;0;39;36;52;49;55;56;47;75;65;66;74;61
20786;9;5;3;4;12;24;30;22;16;21;33;39;0;32;35;46;48;53;56;47;72;71;69;64;65
20787;9;5;10;13;11;18;21;25;24;17;38;35;0;44;32;55;50;53;47;49;68;74;66;75;70
20788;11;3;1;5;12;24;22;26;21;19;39;44;0;43;40;58;54;47;50;53;67;62;64;73;69
20789;7;13;1;11;8;22;27;30;21;20;44;38;0;45;35;49;46;58;59;53;64;61;71;66;75
20790;7;6;9;12;3;23;26;24;17;30;33;32;0;45;38;57;58;60;48;47;74;61;69;73;70
20791;10;6;1;15;8;16;19;27;23;30;43;44;0;39;42;47;48;50;46;54;64;63;68;70;66
20792;6;15;5;7;14;22;25;19;17;16;34;33;0;42;36;54;59;58;57;49;68;71;62;69;66
20793;8;5;13;1;14;27;28;18;30;21;37;41;0;34;43;55;56;50;49;59;71;62;74;75;67
20794;12;3;13;2;8;28;29;23;27;26;36;42;0;34;33;52;54;51;58;46;70;66;63;62;71
20795;6;11;9;8;14;22;21;18;29;23;41;45;0;31;33;52;46;59;53;58;74;70;68;69;73
20796;1;2;15;10;7;18;17;24;30;16;34;39;0;38;36;49;55;52;48;50;68;69;67;72;75
20797;3;9;11;10;5;16;20;25;27;21;34;38;0;44;36;50;60;52;56;51;67;75;71;69;64
20798;9;14;8;10;12;16;23;17;20;28;43;41;0;42;36;55;59;54;53;52;64;62;69;73;75
20799;1;6;3;12;7;21;24;30;26;28;44;37;0;36;39;58;49;47;46;56;75;65;67;66;74
20800;5;13;9;2;4;26;30;18;28;16;44;41;0;34;33;59;50;60;58;49;73;67;62;71;69
20801;11;7;12;8;10;19;17;28;30;20;39;45;0;35;34;57;56;52;60;50;68;70;71;65;66
20802;9;12;6;15;13;18;16;20;25;28;37;42;0;43;35;58;54;56;46;51;75;65;72;73;74
20803;12;3;1;13;11;29;17;30;24;25;43;41;0;37;38;48;49;58;46;53;65;69;61;71;63
20804;2;14;11;15;12;21;27;20;26;17;33;44;0;38;40;58;47;56;46;60;64;67;70;69;61
20805;13;11;6;14;9;28;25;21;20;18;36;37;0;44;31;50;59;46;49;55;71;68;74;67;66
20806;4;15;13;5;2;28;24;16;27;30;35;34;0;31;38;60;49;57;55;59;61;65;69;72;68
20807;9;15;3;1;8;24;16;28;18;17;41;35;0;45;31;52;56;49;59;60;64;74;75;65;73
20808;11;2;10;6;12;16;22;26;20;24;40;42;0;32;41;57;56;50;58;54;61;69;65;63;73
20809;15;10;8;11;5;19;23;18;22;29;40;38;0;43;42;58;46;47;57;51;65;71;74;68;61
20810;6;13;9;11;2;23;30;16;27;29;33;40;0;32;37;56;50;53;47;57;66;64;72;69;71
20811;13;15;10;14;2;26;19;29;30;28;38;31;0;42;41;51;60;49;55;56;74;67;73;61;63
20812;9;4;14;3;15;21;17;16;28;18;40;45;0;38;39;59;47;58;57;56;63;66;61;62;70
20813;3;6;7;1;13;30;16;27;22;28;44;42;0;37;33;52;54;49;48;51;62;67;68;71;63
20814;2;10;12;11;1;29;16;24;19;23;33;38;0;44;40;52;47;53;58;60;66;63;62;73;69
20815;8;2;9;10;7;30;28;23;16;18;34;43;0;32;36;56;55;46;48;60;72;63;70;64;73
20816;11;14;7;13;5;16;24;27;21;29;42;43;0;35;33;49;48;52;47;50;65;62;68;75;61
20817;3;13;10;12;5;27;23;30;28;17;34;42;0;40;45;56;60;57;47;46;73;70;62;67;66
20818;7;8;11;2;12;23;26;17;19;18;40;44;0;32;35;57;54;47;58;46;74;65;66;63;62
20819;4;12;7;2;14;21;23;25;27;20;43;39;0;38;45;49;50;47;55;54;64;67;61;66;69
20820;12;13;7;1;9;30;25;20;26;16;38;35;0;45;43;57;60;49;47;59;71;72;74;70;68
20821;5;8;6;4;15;25;28;21;18;27;38;37;0;32;44;49;54;56;59;47;67;74;64;62;73
20822;10;14;1;13;11;21;18;27;25;17;35;40;0;39;33;55;56;48;60;47;66;69;75;72;62
20823;7;5;4;9;3;25;24;29;20;28;43;40;0;45;35;57;47;58;54;55;75;64;71;69;72
20824;3;7;6;10;12;20;22;25;29;26;31;33;0;45;39;55;50;53;51;52;75;70;74;72;61
20825;10;5;15;2;4;16;22;26;27;21;40;43;0;32;45;51;49;56;55;48;68;73;74;75;63
20826;6;8;3;10;14;28;18;24;16;22;34;40;0;32;44;49;53;56;50;57;63;73;68;74;61
20827;3;4;13;15;5;19;28;30;16;23;34;45;0;38;33;48;54;53;47;49;72;67;74;68;62
20828;1;8;5;2;11;25;26;23;29;28;43;33;0;42;44;49;52;57;51;47;69;71;70;65;74
20829;10;14;8;6;13;23;21;22;27;26;32;44;0;37;38;54;55;52;58;49;66;68;71;62;67
20830;13;5;14;9;6;18;19;23;29;20;45;41;0;44;43;49;54;46;53;48;61;62;67;71;65
20831;1;7;2;10;13;25;23;19;29;24;35;42;0;45;37;55;58;59;50;60;74;73;67;71;69
20832;12;5;1;14;6;27;17;30;28;21;32;45;0;37;31;56;59;51;49;50;68;64;72;61;70
20833;9;14;11;6;1;16;17;30;28;26;37;43;0;44;35;56;47;53;60;46;72;64;74;68;66
20834;6;5;4;2;7;21;23;20;27;22;36;42;0;44;37;52;55;54;59;50;72;71;70;62;63
20835;11;14;15;3;8;26;24;20;21;25;44;34;0;43;41;60;46;59;51;53;67;71;69;64;61
20836;7;9;5;10;3;21;22;25;23;20;39;38;0;33;34;51;55;46;60;47;70;61;69;75;71
20837;9;6;5;15;11;27;19;23;24;18;44;42;0;37;31;60;57;59;49;51;63;66;65;62;70
20838;10;14;5;15;7;20;17;29;27;23;35;40;0;45;37;47;57;54;55;50;67;74;65;70;73
20839;1;6;4;9;5;26;17;28;30;27;43;45;0;41;35;49;46;57;52;58;69;66;63;71;68
20840;2;7;1;9;10;19;21;28;16;23;41;44;0;39;42;51;54;59;49;56;68;65;61;69;72
20841;8;7;11;12;2;22;25;26;20;18;40;41;0;42;45;51;52;48;59;58;64;66;67;69;62
20842;5;11;6;13;4;22;27;17;23;29;39;45;0;34;43;51;57;49;52;59;71;61;67;62;72
20843;1;10;15;8;13;16;24;23;26;30;32;33;0;38;44;59;48;47;55;60;70;72;63;61;64
20844;3;13;11;2;1;18;29;20;19;16;31;43;0;40;39;50;51;49;58;55;63;70;66;71;69
20845;6;10;12;7;2;22;24;27;29;25;35;37;0;45;38;53;57;52;51;59;70;65;64;68;73
20846;15;8;14;6;2;16;21;17;25;24;41;44;0;34;33;57;46;49;51;56;64;65;72;66;61
20847;10;13;5;15;6;25;17;16;20;24;32;39;0;34;31;51;57;59;54;60;70;72;64;73;61
20848;3;4;13;6;14;18;16;25;26;27;43;36;0;32;31;48;52;50;47;58;75;69;72;71;70
20849;8;7;6;15;10;22;24;27;21;20;33;31;0;34;45;51;48;56;49;52;64;71;68;67;75
20850;8;7;10;9;13;18;25;26;29;17;40;32;0;33;36;51;52;47;56;50;68;67;75;62;71
20851;4;1;3;12;15;30;18;21;19;29;38;37;0;45;44;47;56;60;49;46;65;74;64;68;61
20852;7;2;11;15;12;29;27;17;23;24;32;36;0;45;33;55;54;47;60;58;64;66;75;70;62
20853;8;4;9;6;10;20;23;17;19;18;37;39;0;41;32;56;60;48;57;52;70;62;68;75;61
20854;5;3;10;13;4;21;27;29;19;22;33;39;0;40;32;49;46;53;59;56;64;63;73;75;65
20855;7;15;9;8;3;19;16;25;17;27;39;42;0;35;40;55;47;48;58;46;74;73;63;64;65
20856;4;7;1;14;8;19;29;21;28;17;33;36;0;44;35;54;46;49;59;48;63;72;62;69;71
20857;9;4;12;6;7;20;16;21;30;27;44;41;0;45;34;55;48;47;46;58;70;65;72;66;64
20858;14;4;10;3;2;26;22;17;30;21;41;32;0;40;39;51;52;59;57;49;64;63;61;73;70
20859;1;13;12;2;9;27;29;16;20;30;44;31;0;37;36;52;58;51;54;47;69;74;75;67;70
20860;7;11;8;2;9;26;16;28;29;27;36;37;0;45;34;50;52;47;59;53;68;67;72;75;73
20861;13;3;2;14;4;30;29;27;16;20;43;44;0;32;41;47;53;57;48;55;64;72;75;73;61
20862;7;1;2;13;8;17;24;26;30;16;40;42;0;34;37;57;55;56;47;50;65;66;62;72;69
20863;14;3;15;13;12;23;29;16;30;25;33;38;0;42;45;51;53;60;48;54;71;72;65;75;61
20864;9;6;12;11;7;20;19;30;25;24;32;39;0;42;44;50;47;54;55;56;65;61;67;68;64
20865;15;7;11;13;8;19;26;23;27;16;40;33;0;37;41;58;49;50;57;56;68;63;66;70;65
20866;4;14;10;8;3;16;20;17;24;26;39;31;0;33;32;50;57;52;46;59;68;73;62;71;67
20867;13;2;10;8;5;20;17;26;28;16;41;32;0;36;37;48;57;53;46;49;69;62;65;64;71
20868;13;8;14;5;2;21;20;25;23;24;31;41;0;36;39;47;59;53;48;52;68;70;73;65;64
20869;3;7;9;12;14;22;28;17;24;27;44;40;0;34;36;47;49;58;48;59;67;74;75;71;65
20870;7;13;9;15;2;18;26;25;22;16;41;36;0;44;38;53;57;56;54;60;64;74;70;62;71
20871;1;9;7;6;11;18;26;20;28;17;39;34;0;40;37;60;51;56;47;49;63;66;73;70;68
20872;11;14;8;4;3;16;18;20;27;19;37;39;0;36;42;53;55;51;56;50;74;72;70;66;63
20873;8;11;10;6;12;17;23;26;19;22;31;43;0;39;34;50;56;47;58;48;63;70;71;64;67
20874;15;6;14;2;13;22;18;30;24;27;39;42;0;43;40;50;53;57;51;47;72;66;68;64;69
20875;2;4;10;7;1;17;27;29;23;26;39;41;0;33;35;48;54;53;55;47;68;63;73;74;65
20876;15;11;14;3;8;25;29;28;21;24;36;33;0;38;43;57;53;49;58;50;62;61;66;75;67
20877;10;1;2;11;14;23;29;26;22;21;34;32;0;45;42;47;58;53;48;54;64;61;68;69;65
20878;5;14;8;13;6;18;26;20;16;19;45;31;0;41;35;55;47;54;51;49;71;75;72;74;68
20879;3;7;1;9;13;22;21;18;29;16;33;40;0;36;41;48;52;47;58;51;71;70;73;65;67
20880;11;1;6;8;2;24;20;26;18;28;43;38;0;33;41;57;48;58;55;59;70;72;64;69;66
20881;2;15;12;4;7;20;21;18;30;25;37;36;0;31;44;56;49;47;55;59;69;66;75;64;73
20882;6;12;7;15;2;22;18;24;29;20;38;31;0;36;34;48;53;56;49;55;68;74;72;64;73
20883;2;7;10;13;1;29;28;20;30;18;42;39;0;37;45;47;52;50;59;46;65;72;62;70;61
20884;12;15;5;1;10;28;29;20;16;30;33;41;0;34;37;55;46;58;50;48;67;68;73;69;74
20885;11;10;14;6;5;20;25;18;24;23;37;43;0;45;40;47;58;59;49;53;66;69;71;75;68
20886;14;9;1;4;11;19;26;18;16;21;35;42;0;34;38;54;60;51;57;47;70;68;74;73;67
20887;10;7;3;13;11;28;20;17;24;29;31;42;0;37;39;48;59;57;56;46;74;67;66;64;71
20888;5;10;4;3;2;29;19;17;16;21;34;32;0;45;33;47;46;50;58;57;65;63;68;71;62
20889;1;11;10;5;14;19;25;29;30;22;41;43;0;35;36;50;55;52;54;48;70;67;63;72;64
20890;8;3;13;2;4;24;30;25;20;18;35;34;0;42;44;58;54;47;48;59;62;68;63;67;75
20891;14;7;10;3;5;20;19;23;18;25;41;45;0;44;34;56;49;59;53;54;70;73;74;68;71
20892;14;5;3;1;8;30;19;20;24;18;41;33;0;34;40;50;53;51;56;47;66;71;61;68;72
20893;12;9;4;15;8;23;29;28;21;30;35;33;0;38;37;49;46;60;52;58;69;68;65;66;61
20894;13;3;14;9;4;26;18;16;20;28;36;44;0;33;39;48;49;51;56;50;68;69;73;62;70
20895;7;4;14;2;6;23;30;28;24;21;41;35;0;37;39;55;49;59;46;53;65;71;74;64;67
20896;3;4;1;12;10;21;17;26;19;27;36;41;0;32;45;56;46;60;52;57;64;63;73;75;69
20897;9;7;15;8;13;16;17;21;24;20;39;34;0;45;42;51;55;53;52;50;68;64;67;62;66
20898;11;13;14;5;4;18;17;16;20;23;41;43;0;38;44;50;52;60;55;48;68;73;65;70;69
20899;11;14;9;13;15;26;29;17;22;24;32;35;0;45;40;49;59;51;54;47;64;74;68;65;63
20900;5;14;15;12;7;23;28;27;26;20;39;32;0;34;45;54;47;55;57;48;69;72;75;70;67
20901;7;3;6;9;5;19;20;26;23;16;41;44;0;31;35;48;57;60;46;59;65;73;61;71;68
20902;12;14;10;15;4;26;27;28;24;18;31;34;0;45;38;47;54;48;53;57;65;73;74;64;62
20903;7;12;3;1;2;26;28;24;27;22;36;37;0;41;44;47;52;56;50;54;64;69;65;63;73
20904;10;9;6;12;7;21;30;28;18;29;32;41;0;43;33;53;56;49;58;54;68;70;75;71;72
20905;5;7;10;9;3;26;27;19;20;16;36;32;0;43;45;50;49;53;54;58;69;70;62;68;75
20906;12;4;8;1;2;22;28;20;27;24;35;38;0;43;33;58;57;60;55;46;66;67;62;61;74
20907;8;12;4;11;7;22;20;30;26;16;40;44;0;31;33;52;46;47;55;60;61;66;73;67;64
20908;15;5;11;2;3;17;26;28;27;20;32;41;0;45;43;54;46;47;59;49;63;61;67;66;68
20909;7;14;2;9;8;22;18;16;29;30;34;37;0;32;35;57;52;46;49;60;62;69;61;74;67
20910;2;7;5;6;1;27;19;30;29;25;41;45;0;36;43;47;46;53;50;59;68;63;75;74;72
20911;12;7;13;1;5;25;21;16;20;30;38;40;0;39;45;58;54;48;59;47;70;74;71;64;63
20912;10;1;8;15;7;26;21;24;28;20;41;42;0;43;39;48;60;51;50;46;72;62;70;73;67
20913;8;5;6;9;7;25;17;29;27;18;39;36;0;44;31;52;53;56;59;54;65;74;67;64;68
20914;2;14;5;11;6;20;16;21;27;26;41;34;0;38;42;59;52;53;49;51;67;61;73;69;65
20915;5;10;3;8;15;26;21;23;28;22;42;38;0;44;34;58;57;48;46;52;73;61;62;65;66
20916;3;6;15;4;12;22;30;17;27;16;41;44;0;39;45;50;48;57;60;56;63;65;61;74;66
20917;9;7;13;1;12;16;23;28;21;30;31;38;0;44;33;57;48;49;60;50;66;69;70;68;67
20918;3;2;4;5;11;21;18;19;26;17;45;40;0;36;32;53;57;55;49;52;64;73;70;75;67
20919;6;5;8;7;1;20;28;30;25;26;32;34;0;42;31;58;50;60;57;55;61;68;64;74;62
20920;9;6;14;2;11;19;28;25;30;26;33;40;0;36;38;54;50;47;60;52;69;73;63;61;66
20921;7;4;13;12;10;18;27;25;29;19;39;32;0;43;45;50;58;48;51;60;69;67;74;70;71
20922;2;12;6;9;1;28;19;16;24;20;39;31;0;33;38;46;53;54;55;47;61;71;66;75;70
20923;4;10;5;3;14;22;16;30;27;24;42;31;0;41;32;54;56;48;60;59;65;63;68;61;75
20924;4;1;11;2;12;26;24;17;25;19;42;31;0;44;33;51;46;55;47;57;67;70;74;68;71
20925;9;15;7;11;3;27;17;24;23;19;31;45;0;43;37;53;52;57;56;54;67;65;75;74;68
20926;8;9;10;14;4;18;25;17;22;26;34;33;0;40;38;49;47;56;51;55;69;64;68;63;67
20927;4;2;14;8;10;29;27;17;30;23;36;37;0;39;31;49;48;51;58;50;69;72;70;71;75
20928;3;5;2;15;4;18;26;28;27;17;32;40;0;42;38;47;48;59;51;52;72;73;64;69;68
20929;3;13;8;2;7;16;17;30;27;18;37;39;0;42;36;54;49;47;58;52;66;68;61;64;73
20930;11;12;6;13;2;24;16;29;17;30;42;31;0;33;41;51;59;54;55;47;73;69;68;72;64
20931;9;10;6;7;1;20;19;24;18;21;31;40;0;41;45;52;46;48;56;55;66;73;71;65;68
20932;3;6;11;13;8;25;29;24;20;30;41;35;0;45;31;55;51;56;46;53;62;73;72;65;71
20933;7;1;13;6;12;24;27;23;17;25;42;41;0;45;40;57;51;53;56;50;66;69;61;72;70
20934;4;15;5;3;1;24;28;27;21;23;38;35;0;43;37;59;58;60;56;55;62;61;63;73;67
20935;6;4;13;2;11;18;19;29;22;20;42;36;0;37;44;56;49;57;59;47;69;73;61;72;67
20936;9;1;14;7;8;29;30;23;21;24;31;34;0;42;39;54;46;47;52;57;72;62;68;64;67
20937;13;15;3;10;8;25;18;19;30;29;38;39;0;33;37;57;53;58;48;49;68;66;62;61;63
20938;4;8;11;13;3;21;18;19;26;25;44;45;0;34;43;48;52;49;59;46;63;65;68;70;69
20939;11;2;1;13;12;25;19;29;26;28;33;43;0;44;40;55;49;59;58;57;64;73;71;63;70
20940;6;11;10;2;9;17;30;21;25;20;45;33;0;41;31;51;53;47;60;54;66;73;74;63;72
20941;9;6;8;15;7;22;24;19;23;17;35;45;0;37;39;48;50;53;58;59;69;66;63;71;74
20942;8;5;14;15;7;30;21;27;28;22;37;45;0;41;43;52;49;58;59;56;67;62;64;61;68
20943;14;4;15;1;9;16;20;30;25;18;32;44;0;33;34;50;59;49;58;51;68;66;65;75;67
20944;9;7;6;3;4;16;17;22;23;29;41;39;0;33;31;49;57;54;55;48;75;71;70;62;68
20945;8;12;1;13;2;17;30;19;22;23;31;37;0;43;34;57;52;58;55;59;69;64;73;63;72
20946;10;8;5;14;3;24;25;19;17;16;33;35;0;39;31;46;57;59;60;54;72;66;68;67;74
20947;3;6;9;12;8;22;29;18;21;23;42;35;0;37;44;47;46;57;56;59;74;62;69;68;71
20948;6;13;12;8;1;25;17;28;27;16;34;33;0;35;44;55;59;60;47;54;70;61;64;62;74
20949;5;9;4;11;6;22;17;20;29;23;39;42;0;41;44;60;57;49;59;51;68;66;69;75;61
20950;9;12;2;7;10;29;20;25;22;17;44;42;0;33;37;47;49;58;48;52;69;71;66;63;72
20951;5;6;7;3;8;25;20;27;16;23;41;39;0;45;35;51;53;57;58;50;74;75;71;70;66
20952;12;2;9;5;1;24;25;30;16;23;44;36;0;40;37;51;47;60;56;49;73;67;75;74;66
20953;4;15;10;1;11;21;25;20;19;24;42;39;0;37;34;60;51;59;48;46;67;73;61;64;63
20954;4;6;14;9;5;19;29;23;24;25;44;32;0;45;37;58;46;59;56;55;73;61;67;75;72
20955;8;3;5;10;11;21;17;25;26;16;44;37;0;35;39;54;51;58;59;47;62;70;72;68;71
20956;14;8;13;12;6;24;28;29;26;17;40;44;0;36;35;46;56;58;52;57;63;66;62;75;64
20957;9;6;7;1;8;30;17;22;29;28;38;31;0;44;36;55;52;58;59;56;75;74;72;62;68
20958;10;3;7;4;2;18;30;23;19;29;35;42;0;39;31;53;50;60;57;46;68;61;72;75;71
20959;11;7;4;15;3;24;21;25;23;19;40;38;0;37;44;47;50;54;52;60;65;66;73;63;62
20960;2;5;1;12;9;19;30;25;18;17;37;35;0;44;34;46;48;55;47;58;72;74;73;68;63
20961;9;1;5;13;15;27;19;20;28;21;43;44;0;36;41;54;52;53;56;60;64;75;65;73;70
20962;7;5;4;15;13;30;16;19;20;28;36;37;0;31;41;50;54;52;59;60;62;63;61;74;64
20963;11;14;4;5;1;25;29;17;19;21;40;35;0;37;32;48;54;59;57;50;61;74;75;69;67
20964;7;5;14;10;11;26;23;24;20;17;44;42;0;33;41;47;58;52;60;59;75;61;68;70;65
20965;5;11;2;8;1;24;28;30;27;17;33;31;0;43;36;53;55;52;51;58;61;69;67;71;64
20966;3;7;8;9;2;30;16;18;26;25;38;43;0;40;42;59;56;55;47;49;64;74;75;69;67
20967;12;6;14;8;2;26;17;21;27;22;43;35;0;42;44;50;58;59;52;49;75;68;67;70;74
20968;14;3;11;5;7;24;22;28;23;16;44;40;0;39;41;49;53;54;50;48;62;61;63;75;72
20969;2;12;9;5;1;18;30;26;21;23;38;44;0;31;45;57;56;59;48;52;66;62;75;72;64
20970;9;8;15;6;2;28;29;17;27;26;38;37;0;45;40;47;51;57;53;48;70;71;75;61;73
20971;13;7;1;11;12;20;16;24;29;28;35;37;0;39;43;56;59;53;55;57;64;62;74;65;68
20972;3;14;9;2;10;23;28;26;20;19;36;38;0;44;37;55;57;46;48;58;65;68;62;73;66
20973;15;12;8;9;3;17;26;23;27;16;40;41;0;34;32;48;51;53;56;47;72;69;61;64;63
20974;1;12;6;11;2;23;21;26;19;27;43;42;0;41;40;52;50;47;49;46;70;63;61;75;69
20975;5;15;2;14;11;26;29;27;24;19;36;45;0;44;32;52;50;56;58;48;70;72;69;63;71
20976;1;3;10;15;6;28;24;25;21;26;31;36;0;39;32;53;55;49;59;48;72;62;66;70;75
20977;3;8;10;7;1;21;24;17;20;29;40;44;0;32;41;59;46;50;49;55;67;70;75;62;61
20978;10;2;6;4;1;20;29;17;26;27;45;33;0;38;39;56;57;49;53;48;61;65;74;73;66
20979;6;13;10;1;9;25;23;26;16;19;34;39;0;42;40;51;46;58;48;50;65;66;75;70;61
20980;7;14;4;10;5;19;20;28;25;17;33;37;0;32;39;57;59;52;46;53;75;64;69;70;63
20981;1;9;14;5;11;22;27;23;21;20;35;42;0;44;40;51;47;52;54;53;75;66;67;70;73
20982;10;2;14;12;5;18;29;20;30;17;45;37;0;38;33;46;53;55;57;52;68;64;63;70;69
20983;8;2;5;14;11;24;22;17;29;18;31;37;0;32;45;46;48;55;54;56;70;74;62;63;69
20984;8;11;4;10;2;27;25;28;17;20;41;40;0;35;36;58;49;46;53;57;63;73;65;72;61
20985;9;11;8;15;14;25;20;22;17;19;31;36;0;43;38;46;58;52;54;53;69;61;70;72;64
20986;15;7;5;12;14;28;30;21;22;24;45;35;0;43;36;56;49;57;58;50;66;73;62;74;64
20987;9;14;4;1;3;24;29;19;25;23;37;41;0;33;34;49;48;57;60;53;69;72;62;66;75
20988;5;7;13;10;1;28;26;23;29;16;44;31;0;39;38;50;56;58;60;54;67;63;74;73;61
20989;4;3;7;12;9;23;27;24;17;19;43;40;0;39;45;51;48;59;54;58;68;64;73;65;70
20990;2;8;7;4;1;20;29;17;26;16;38;34;0;39;36;52;54;48;57;50;62;67;63;65;74
20991;11;5;12;14;6;27;18;20;30;29;44;43;0;35;34;48;51;46;52;57;68;71;66;70;69
20992;6;13;12;10;2;18;19;28;17;20;32;41;0;39;35;46;52;55;54;47;68;71;63;74;70
20993;10;14;6;11;5;16;20;22;27;18;33;32;0;39;38;48;58;60;49;46;71;62;64;63;65
20994;4;11;9;7;5;27;20;30;24;29;39;43;0;37;42;58;47;50;54;57;63;74;62;64;61
20995;5;13;15;9;7;24;25;16;17;18;45;32;0;44;37;49;47;57;52;56;64;62;72;66;73
20996;9;7;13;8;4;19;21;28;18;17;37;44;0;31;45;52;49;56;53;48;67;63;65;75;71
20997;2;11;8;10;3;28;26;18;30;25;43;45;0;32;39;47;54;46;50;49;70;74;66;68;63
20998;11;12;15;7;13;28;29;30;21;23;38;33;0;37;45;55;46;58;56;54;64;71;62;68;65
20999;8;1;9;2;7;20;28;30;27;19;42;35;0;38;40;47;46;56;49;52;73;75;62;69;65
21000;15;12;5;2;4;20;23;29;25;22;41;45;0;31;37;49;57;60;48;59;62;64;63;65;73
21001;11;6;7;5;12;28;27;26;30;29;43;33;0;38;44;54;48;59;58;60;69;65;71;72;70
21002;6;15;5;7;10;21;24;18;27;20;35;33;0;42;36;58;55;47;49;57;69;61;73;74;66
21003;13;15;6;2;5;30;24;27;20;28;44;31;0;42;32;51;57;52;54;56;65;67;70;68;69
21004;6;3;14;15;4;23;29;26;30;20;40;45;0;39;37;51;47;54;48;46;64;68;66;72;69
21005;9;6;2;5;8;21;28;17;16;20;35;41;0;45;39;58;60;57;59;51;66;70;75;61;68
21006;11;15;1;7;2;24;21;25;28;20;32;34;0;41;45;48;51;55;52;47;65;62;69;73;66
21007;6;4;11;12;14;21;25;22;20;19;45;32;0;39;43;52;55;57;56;60;70;63;64;66;65
21008;9;13;6;1;4;27;28;29;26;16;37;45;0;38;36;46;51;54;57;47;71;63;65;74;69
21009;13;7;1;9;6;17;23;16;26;24;44;36;0;39;43;58;46;60;47;48;65;64;75;63;72
21010;10;12;7;15;13;22;19;25;26;18;42;38;0;33;36;48;47;54;59;51;65;69;68;66;71
21011;8;12;10;13;7;23;25;24;17;21;45;42;0;35;36;52;47;54;59;53;62;69;64;74;66
21012;10;15;2;14;3;18;27;17;29;21;45;44;0;31;43;49;54;60;46;58;61;62;73;66;75
21013;3;13;14;10;15;25;27;30;20;26;36;31;0;40;39;49;52;60;55;50;73;71;70;67;64
21014;9;1;2;15;7;30;22;20;16;21;33;44;0;42;32;51;50;56;58;47;67;62;68;63;65
21015;6;7;2;4;1;30;18;23;24;17;37;44;0;32;41;56;57;58;46;52;62;68;65;64;69
21016;7;4;12;2;3;30;24;20;27;19;42;36;0;39;45;60;59;55;58;46;72;71;68;69;64
21017;10;14;4;9;7;24;16;30;22;25;33;42;0;43;41;57;52;55;58;49;73;72;70;64;68
21018;4;13;3;9;7;19;18;24;22;28;37;32;0;39;42;60;49;50;54;52;70;67;75;62;64
21019;12;15;4;3;14;24;18;19;16;22;41;39;0;43;33;47;59;58;60;57;70;66;75;69;64
21020;2;8;13;4;10;25;21;20;23;26;35;38;0;44;37;47;48;55;58;46;63;62;72;73;69
21021;13;10;1;15;5;20;30;16;26;17;42;36;0;31;34;58;49;53;48;60;66;62;74;72;63
21022;4;12;3;11;9;20;22;29;17;27;36;32;0;45;39;47;53;60;56;46;66;73;67;65;64
21023;13;6;5;14;3;25;18;27;24;22;33;39;0;36;35;60;48;51;54;46;66;65;73;74;69
21024;9;10;15;4;11;22;19;30;18;27;33;43;0;31;42;53;50;57;52;54;73;71;70;69;66
21025;6;13;12;5;7;16;26;20;21;28;39;40;0;43;34;56;53;60;52;50;71;74;69;67;73
21026;10;9;6;14;2;27;18;28;26;21;32;35;0;44;37;52;58;55;49;54;63;74;71;64;72
21027;12;5;4;2;14;19;25;29;18;23;43;36;0;31;40;57;46;56;59;52;64;67;75;68;69
21028;13;14;15;3;6;26;20;18;27;28;45;35;0;39;38;56;60;49;47;53;66;62;74;65;69
