numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
5056;1;14;8;12;2;24;27;20;23;30;31;41;0;44;33;54;55;57;51;47;66;68;73;71;74
5057;6;14;5;3;9;27;26;29;28;24;43;31;0;39;37;48;55;56;57;52;61;63;66;65;72
5058;6;2;4;7;3;28;21;16;20;23;39;33;0;44;35;47;52;59;58;49;64;73;70;69;62
5059;12;7;10;5;13;25;23;29;18;21;43;42;0;39;34;47;59;56;52;49;61;74;63;75;72
5060;2;14;1;8;4;29;19;27;24;17;36;43;0;31;34;59;53;49;50;51;67;74;62;68;71
5061;9;11;7;1;8;30;22;24;18;19;42;33;0;36;40;48;60;53;58;50;72;64;67;69;74
5062;1;2;4;15;6;20;24;22;18;28;34;31;0;39;36;50;47;60;53;57;68;67;64;65;74
5063;9;1;7;6;12;21;29;19;26;17;37;34;0;36;32;51;59;53;58;60;62;65;74;72;67
5064;4;8;3;6;10;23;26;19;21;28;40;33;0;35;34;52;56;50;59;46;65;66;67;68;72
5065;7;3;6;2;13;23;20;18;29;16;33;38;0;37;34;46;56;60;55;53;61;67;73;72;65
5066;13;5;2;1;14;26;16;27;21;19;34;45;0;39;36;46;48;59;49;60;65;68;71;74;67
5067;1;5;6;12;13;29;27;22;17;23;39;34;0;38;40;54;58;53;52;50;72;63;64;70;62
5068;1;8;13;2;6;21;28;16;27;23;40;37;0;39;34;51;57;50;56;58;65;62;74;64;72
5069;2;8;12;9;13;26;17;19;20;27;42;36;0;44;37;53;49;57;47;56;75;70;66;69;64
5070;15;5;2;14;8;21;17;28;24;22;32;43;0;42;35;47;55;49;60;52;67;72;61;71;64
5071;13;2;7;8;15;25;29;16;20;24;34;42;0;33;36;55;59;58;56;57;73;71;69;66;64
5072;10;12;9;5;6;21;23;24;20;27;40;42;0;38;37;52;53;56;51;55;74;73;66;62;72
5073;14;13;12;3;7;16;18;24;25;21;43;44;0;32;38;46;54;48;49;47;74;70;63;69;73
5074;7;1;3;13;15;17;23;19;27;24;42;33;0;43;39;58;50;60;55;46;65;71;67;74;68
5075;15;12;10;6;9;21;29;25;16;30;44;43;0;31;33;50;46;55;48;56;64;75;65;62;70
5076;4;10;8;12;9;23;28;20;24;19;39;34;0;37;44;50;46;56;47;58;65;62;67;66;63
5077;3;14;1;5;10;19;24;29;20;18;31;40;0;34;36;51;58;52;48;53;61;62;70;63;67
5078;2;7;14;6;13;30;28;27;19;29;42;34;0;35;43;60;47;58;54;50;66;64;75;63;67
5079;1;3;2;14;7;21;19;22;26;28;42;31;0;44;37;48;50;53;47;46;61;69;62;66;70
5080;13;2;8;10;7;21;20;28;23;17;34;33;0;43;40;52;50;57;60;54;71;70;62;61;72
5081;1;6;10;9;7;21;26;24;29;18;40;38;0;39;44;46;49;57;55;59;68;67;73;62;74
5082;6;13;1;15;2;20;27;16;18;24;37;31;0;43;42;47;55;50;49;52;66;64;75;69;63
5083;2;4;5;10;14;29;19;25;24;30;34;35;0;39;43;46;50;55;47;49;70;62;75;69;71
5084;11;9;4;6;12;17;29;26;25;23;45;32;0;40;43;48;57;56;51;53;61;72;69;62;66
5085;11;1;6;4;12;26;18;28;20;25;43;31;0;39;38;46;48;55;50;53;70;63;69;72;65
5086;6;7;13;12;2;20;27;23;26;25;33;31;0;39;38;48;50;46;57;49;61;68;63;70;71
5087;5;12;4;6;1;21;29;16;17;18;44;45;0;36;32;50;59;48;54;58;66;68;64;65;63
5088;10;6;15;13;14;16;30;21;26;29;32;34;0;42;37;50;55;51;58;56;68;73;65;67;70
5089;3;4;13;12;8;29;16;25;23;26;43;34;0;44;42;54;46;55;47;48;62;67;66;68;61
5090;5;14;1;2;10;26;27;23;25;19;44;39;0;36;31;59;56;57;52;54;69;61;68;71;65
5091;1;3;5;10;8;20;19;25;23;24;44;42;0;43;31;54;46;48;50;51;64;67;70;61;65
5092;9;5;12;6;13;22;28;26;27;19;33;38;0;40;42;59;48;46;54;47;68;69;63;66;65
5093;14;12;15;11;9;21;22;23;24;28;35;31;0;42;37;49;52;58;51;48;70;63;64;74;69
5094;13;3;6;9;4;21;22;27;24;28;37;33;0;31;35;55;52;56;50;59;65;63;69;67;64
5095;10;2;12;8;1;21;27;24;25;28;42;32;0;33;38;47;51;54;58;57;61;73;65;68;64
5096;8;11;5;4;13;18;24;26;23;25;44;36;0;38;42;47;51;52;57;58;64;72;71;69;62
5097;3;7;12;4;5;22;30;27;21;26;33;40;0;31;32;48;58;52;54;56;66;62;70;63;74
5098;5;4;10;1;7;18;20;24;16;25;35;45;0;44;32;46;49;60;53;58;68;72;66;71;63
5099;4;1;8;12;14;18;23;30;16;22;44;36;0;34;35;59;50;48;57;52;73;70;64;66;61
5100;15;5;3;13;11;24;18;19;23;28;38;32;0;31;43;56;55;52;53;57;61;67;74;62;70
5101;15;8;7;1;14;28;19;21;30;16;35;33;0;40;44;50;52;51;57;48;70;74;71;68;72
5102;6;14;11;7;5;24;21;27;18;29;43;37;0;32;36;54;49;59;50;56;72;70;65;63;71
5103;2;6;1;9;12;21;30;18;28;22;41;45;0;36;43;54;49;58;55;57;73;66;71;64;65
5104;1;5;8;13;14;17;16;19;18;25;38;39;0;45;37;48;47;59;50;55;61;73;70;63;69
5105;6;4;14;7;5;26;27;25;19;21;34;33;0;31;42;50;56;59;47;57;70;67;63;64;65
5106;5;1;7;13;6;17;18;22;29;23;43;35;0;36;37;59;46;47;55;52;71;67;70;74;63
5107;13;8;12;9;14;17;16;18;21;27;35;33;0;31;40;52;54;58;49;57;64;66;62;61;68
5108;1;7;6;8;13;18;17;19;20;28;35;36;0;37;32;50;53;57;48;49;75;74;69;62;71
5109;12;1;5;10;9;16;17;23;24;21;36;42;0;35;38;47;57;52;58;55;69;70;72;74;66
5110;15;10;1;4;5;20;23;26;25;27;34;36;0;43;39;53;48;50;58;54;67;62;63;72;69
5111;3;5;9;14;10;20;25;28;27;29;32;40;0;34;44;58;47;50;54;52;68;62;74;61;67
5112;7;5;3;2;12;18;28;23;27;30;39;35;0;38;37;50;54;58;59;52;71;75;63;74;65
5113;1;12;10;7;2;21;20;17;30;23;41;38;0;37;42;47;49;50;60;52;65;73;70;75;66
5114;9;8;5;13;7;19;18;27;28;22;35;36;0;42;43;51;58;57;54;56;68;69;67;74;66
5115;1;12;6;7;14;25;24;16;26;23;43;41;0;42;37;47;56;54;57;55;70;74;61;64;66
5116;15;4;7;9;10;23;17;27;30;19;31;40;0;34;38;54;59;48;52;55;63;66;71;61;73
5117;9;8;6;1;15;17;28;27;19;20;44;36;0;34;37;49;58;47;46;55;73;69;66;75;70
5118;12;4;14;11;5;23;16;21;24;28;31;44;0;32;42;46;56;50;57;59;68;73;66;64;71
5119;7;3;15;2;1;24;27;28;30;21;41;43;0;39;44;51;54;48;46;47;73;69;71;68;61
5120;7;6;2;15;10;17;23;28;16;27;33;42;0;36;41;50;57;56;51;59;61;69;65;74;64
5121;11;12;3;5;7;18;28;26;19;25;41;35;0;32;42;47;54;57;51;59;75;64;62;63;70
5122;10;6;5;9;2;24;19;22;17;28;45;36;0;33;42;58;56;54;49;48;73;68;65;71;74
5123;2;9;14;5;12;24;25;18;23;19;34;32;0;31;44;48;47;54;59;57;74;72;73;71;75
5124;10;4;12;2;11;17;26;29;20;23;35;31;0;40;39;49;57;55;58;47;74;62;75;63;73
5125;9;14;10;8;11;20;27;30;23;26;45;35;0;41;37;54;56;55;57;49;61;72;64;67;66
5126;4;2;1;9;14;29;23;26;17;27;42;32;0;38;34;57;54;48;55;52;64;70;66;71;69
5127;1;7;14;4;5;26;22;23;27;25;36;35;0;33;34;49;50;53;60;52;74;69;73;67;64
5128;6;14;4;3;13;19;26;28;20;18;34;33;0;32;42;50;59;55;54;51;74;70;65;66;64
5129;8;9;11;12;5;29;28;24;16;18;32;45;0;33;31;51;48;50;59;47;69;65;64;67;71
5130;6;12;13;8;11;18;19;29;22;27;32;36;0;43;31;58;57;50;46;59;69;73;72;65;62
5131;5;14;11;10;9;17;28;29;24;22;41;36;0;40;44;54;59;46;58;48;72;66;69;71;64
5132;1;2;11;14;8;17;16;18;28;22;42;45;0;41;44;54;55;56;52;59;75;70;68;65;62
5133;11;9;13;7;4;16;23;22;24;17;45;44;0;34;35;52;49;58;47;50;70;61;63;72;73
5134;1;7;9;10;14;24;17;26;19;21;41;32;0;37;42;47;56;48;53;60;62;73;72;63;70
5135;13;4;2;8;5;19;28;27;23;26;37;32;0;41;39;50;60;57;54;49;69;71;61;68;66
5136;10;6;2;8;15;29;17;16;28;20;40;39;0;31;33;51;50;58;52;56;63;72;65;73;62
5137;15;5;9;6;8;16;26;27;19;25;34;36;0;38;33;49;58;47;60;52;70;62;63;69;74
5138;13;1;12;5;3;26;19;24;22;20;33;42;0;32;35;56;51;55;50;47;68;61;63;74;67
5139;2;6;12;14;8;21;28;25;18;17;38;44;0;40;36;55;52;56;54;49;74;62;69;68;65
5140;10;9;7;1;5;29;21;28;26;27;33;35;0;41;44;47;55;50;58;51;72;62;64;74;66
5141;14;3;5;8;2;29;16;18;17;27;38;31;0;44;33;58;53;52;60;46;69;75;74;73;72
5142;11;6;4;13;5;16;19;20;17;29;33;40;0;43;32;60;51;55;46;47;70;73;72;61;62
5143;11;13;12;6;10;22;19;21;20;26;31;33;0;36;44;54;48;60;58;52;70;64;67;63;73
5144;7;1;5;3;10;21;26;25;28;16;36;42;0;35;37;50;46;56;52;53;67;75;64;61;72
5145;2;5;3;7;6;22;26;19;17;18;36;45;0;42;35;52;49;54;57;46;63;65;71;69;61
5146;13;12;5;10;6;16;22;27;30;18;34;43;0;38;40;46;53;51;54;47;61;72;66;75;70
5147;7;14;6;5;4;23;17;19;28;24;39;44;0;43;33;57;54;53;59;46;61;64;73;71;63
5148;6;5;1;10;8;25;26;20;24;18;43;40;0;36;44;55;47;56;53;48;67;70;65;63;66
5149;13;10;9;15;4;16;22;21;28;29;39;31;0;43;38;58;47;57;49;59;66;74;67;61;68
5150;1;12;6;11;4;26;24;16;30;21;36;39;0;35;40;59;50;49;47;57;65;68;66;70;69
5151;2;12;7;14;5;18;22;29;27;21;44;31;0;37;43;48;57;59;50;52;72;74;65;64;71
5152;7;15;3;10;9;25;28;20;16;19;32;41;0;39;31;49;57;46;47;59;67;65;62;69;63
5153;15;13;10;3;12;17;20;16;26;22;34;38;0;39;31;58;53;52;49;46;72;61;70;73;62
5154;5;11;1;12;9;24;29;20;16;17;44;45;0;43;33;59;50;51;46;49;69;65;62;61;63
5155;8;7;6;4;11;22;19;29;20;23;40;32;0;33;35;48;47;57;59;52;74;68;69;73;70
5156;2;1;14;12;4;26;21;19;16;25;39;36;0;38;45;57;56;53;54;48;70;68;72;66;65
5157;8;2;6;1;9;30;20;17;29;24;40;44;0;31;35;55;57;56;50;51;68;64;63;61;75
5158;9;4;12;1;7;22;17;29;28;30;31;33;0;32;40;53;59;46;50;49;66;75;68;69;72
5159;4;3;12;14;5;16;22;26;25;29;33;35;0;43;37;46;60;56;54;48;69;65;75;66;67
5160;7;3;6;8;15;26;23;17;22;24;39;33;0;41;38;51;52;56;49;50;67;70;65;73;63
5161;4;5;8;3;14;22;23;27;24;18;38;33;0;36;42;51;58;47;54;57;75;68;62;65;64
5162;14;5;13;2;1;21;19;20;27;23;32;45;0;31;33;49;52;48;50;53;71;63;68;65;69
5163;9;1;13;5;14;20;30;24;19;22;35;39;0;37;42;52;47;56;58;54;70;69;73;71;72
5164;8;3;1;7;6;17;20;23;28;22;31;43;0;41;36;54;59;48;49;60;61;64;68;73;74
5165;10;8;12;7;13;30;27;24;25;22;34;43;0;45;36;46;53;59;54;56;67;66;71;74;65
5166;15;4;10;11;14;27;24;20;30;17;44;36;0;33;45;54;50;47;56;48;62;74;61;70;68
5167;11;15;4;8;7;21;26;29;27;16;45;40;0;33;36;48;57;46;54;49;69;73;72;63;62
5168;6;4;10;14;1;20;17;19;23;21;38;41;0;44;43;50;54;60;47;57;73;63;65;66;72
5169;10;5;6;9;2;16;18;26;17;19;33;41;0;38;40;56;57;50;48;53;69;67;64;74;66
5170;9;15;8;5;7;28;24;30;25;22;41;36;0;31;37;46;59;49;60;58;63;68;62;71;70
5171;15;8;1;7;3;20;19;22;25;26;33;38;0;43;32;46;48;54;53;60;74;73;67;65;66
5172;5;4;8;9;2;29;22;16;24;27;42;33;0;36;41;47;50;51;54;55;67;63;69;65;62
5173;5;13;2;8;9;16;22;17;29;23;38;32;0;36;34;54;49;50;59;51;74;68;63;73;71
5174;8;12;4;13;9;20;18;30;28;22;40;34;0;37;42;55;51;54;57;56;74;62;69;61;68
5175;3;8;1;13;11;18;21;27;17;23;43;33;0;36;31;46;53;51;49;55;61;65;68;69;66
5176;5;7;11;10;13;22;17;21;20;16;39;38;0;32;36;48;46;59;51;58;62;74;65;73;69
5177;6;11;13;4;9;17;23;27;25;20;42;39;0;35;41;60;49;59;57;46;66;64;67;62;69
5178;13;1;9;7;15;16;26;30;29;19;33;40;0;34;38;52;59;56;54;51;73;63;69;62;70
5179;13;3;9;14;6;29;27;23;24;20;44;36;0;42;32;59;54;57;53;52;73;62;66;63;65
5180;3;5;13;12;14;16;28;24;20;19;44;40;0;41;38;51;58;57;46;60;69;67;68;73;72
5181;12;10;8;14;5;27;17;25;24;16;43;33;0;36;41;59;49;50;54;53;75;74;62;68;64
5182;7;9;11;4;2;19;18;20;21;25;34;39;0;33;43;52;59;49;54;57;64;75;65;72;63
5183;1;13;6;7;10;29;22;27;19;17;34;36;0;37;42;59;57;60;50;47;68;63;69;74;71
5184;5;14;2;7;4;29;17;16;19;20;42;33;0;37;35;57;49;47;51;54;66;68;67;70;65
5185;3;10;1;9;11;23;29;27;25;26;35;31;0;38;40;50;58;49;59;47;74;67;75;70;61
5186;7;3;11;8;15;21;20;23;18;16;31;42;0;38;32;57;54;60;53;46;73;68;65;67;64
5187;6;14;2;5;13;19;21;23;27;18;42;39;0;41;34;59;51;50;56;57;67;68;74;61;64
5188;9;1;11;8;13;27;30;20;16;22;41;44;0;36;37;50;53;46;49;58;66;64;69;65;62
5189;2;12;4;14;15;22;28;23;27;20;31;38;0;34;37;49;58;48;46;51;62;73;63;70;75
5190;10;8;9;14;12;23;24;16;22;20;43;41;0;39;40;46;47;58;53;56;68;66;73;74;65
5191;6;11;1;7;10;17;19;29;18;25;34;44;0;35;41;57;52;49;48;51;69;74;72;71;62
5192;10;8;7;1;6;26;25;22;20;28;32;38;0;34;31;55;57;59;60;46;74;70;63;66;72
5193;11;14;12;7;5;20;17;21;30;25;33;43;0;42;37;51;48;57;52;47;64;68;67;73;63
5194;9;1;14;11;6;17;22;18;24;16;31;42;0;38;37;58;56;55;51;52;74;61;66;62;70
5195;3;11;8;10;13;19;26;30;29;18;37;38;0;40;42;59;51;58;56;52;74;66;61;73;62
5196;13;3;8;4;9;30;27;28;26;29;43;31;0;33;41;58;55;49;59;60;65;72;67;66;64
5197;3;9;11;6;7;23;27;25;28;29;33;35;0;39;37;52;58;51;56;57;73;65;67;69;72
5198;8;14;3;2;11;17;29;23;28;21;35;43;0;34;36;46;49;56;54;59;69;70;71;65;66
5199;6;12;15;13;4;21;22;30;18;19;37;42;0;36;43;54;49;50;46;48;70;62;68;72;67
5200;7;10;1;12;13;27;29;21;20;24;43;33;0;40;37;55;52;54;47;60;66;75;73;65;61
5201;7;1;13;12;14;21;28;20;16;25;45;42;0;44;34;49;46;57;52;59;65;61;64;71;63
5202;14;13;8;10;4;19;27;21;23;20;33;36;0;37;34;53;60;55;52;46;73;62;67;69;74
5203;11;10;3;6;1;22;21;16;24;26;45;31;0;37;35;56;58;52;57;59;62;68;74;73;65
5204;5;8;6;10;14;23;28;22;16;25;36;41;0;44;43;50;51;48;56;58;65;70;73;61;63
5205;13;8;10;12;6;21;26;17;25;24;44;36;0;42;33;52;50;49;59;56;73;70;61;74;66
5206;3;15;10;6;13;25;29;26;18;17;31;34;0;38;33;49;58;51;48;59;67;74;68;75;61
5207;1;7;8;13;3;29;26;22;18;19;38;33;0;42;35;54;47;58;59;55;62;63;72;70;69
5208;11;12;14;2;6;19;27;25;22;28;41;39;0;35;36;60;48;47;53;50;67;72;74;71;62
5209;14;12;11;13;8;21;18;27;17;20;31;40;0;34;43;50;56;47;59;55;73;64;63;69;65
5210;5;2;3;14;13;17;24;26;21;22;33;44;0;41;36;50;55;46;48;59;62;68;69;73;64
5211;11;2;1;4;3;20;27;21;23;30;41;43;0;44;34;51;57;50;53;52;72;68;66;70;61
5212;1;6;10;2;9;25;18;20;29;28;37;42;0;41;33;53;60;47;57;51;67;68;74;71;75
5213;3;4;11;13;1;27;28;21;17;22;44;35;0;42;34;53;57;50;47;54;61;68;65;67;66
5214;13;8;12;10;6;25;28;24;26;18;36;35;0;32;41;59;58;56;53;54;64;72;74;70;67
5215;5;15;3;7;12;20;27;16;25;30;33;31;0;42;39;51;50;56;48;59;64;73;68;62;70
5216;3;8;6;12;4;28;23;26;27;20;43;45;0;33;40;53;56;55;46;49;67;66;68;74;70
5217;1;4;12;6;9;21;25;24;23;17;33;40;0;36;39;59;53;57;50;60;63;65;72;68;66
5218;12;6;11;3;1;19;30;16;25;23;41;31;0;35;39;49;51;56;59;52;72;69;73;74;68
5219;4;5;2;9;1;29;27;17;18;22;36;41;0;35;37;56;48;58;49;46;63;74;73;70;68
5220;13;14;5;12;1;21;24;28;19;25;33;35;0;44;42;57;46;59;60;48;64;73;69;74;70
5221;14;12;7;5;6;25;18;19;21;28;33;44;0;40;41;48;50;58;56;49;72;64;65;74;71
5222;8;11;2;10;7;23;29;21;25;30;38;35;0;44;41;58;51;49;53;56;65;61;68;73;64
5223;6;2;11;1;7;27;30;25;19;21;38;33;0;42;43;51;54;53;48;52;61;67;64;71;63
5224;12;11;5;8;3;29;28;27;20;22;44;41;0;36;35;56;47;53;48;54;63;67;72;65;71
5225;4;10;7;1;14;22;19;24;27;18;38;35;0;32;33;54;47;60;58;59;73;64;75;63;68
5226;7;3;8;4;9;21;17;25;24;16;31;37;0;42;33;60;51;46;55;54;64;65;71;68;66
5227;5;2;14;12;11;19;30;28;25;21;40;42;0;37;43;49;58;57;46;51;64;73;71;65;70
5228;6;11;2;8;9;19;16;27;21;20;44;31;0;39;43;50;60;48;53;49;73;74;61;71;68
5229;8;6;5;14;2;27;19;24;30;20;36;43;0;37;42;54;51;52;60;57;64;70;73;69;68
5230;15;4;7;13;10;22;20;23;28;18;41;37;0;36;38;56;48;59;51;53;73;72;70;63;74
5231;1;11;6;4;7;27;28;29;22;26;44;33;0;36;45;59;50;58;47;46;73;75;67;61;70
5232;11;6;5;3;2;27;29;22;26;20;31;36;0;37;32;58;55;51;57;59;62;70;61;67;71
5233;9;5;3;14;2;26;19;22;20;27;34;33;0;42;43;55;59;46;48;54;71;63;62;69;66
5234;5;9;13;2;11;20;17;22;23;19;44;38;0;31;39;57;58;55;51;47;65;71;64;62;63
5235;4;9;11;14;2;26;25;27;24;28;37;34;0;40;41;54;51;57;48;56;72;74;70;67;75
5236;6;9;7;1;15;24;19;25;21;20;40;39;0;44;34;56;48;55;58;59;62;72;61;63;67
5237;14;11;3;7;5;17;16;28;27;20;37;35;0;45;33;51;52;49;59;46;72;74;62;66;65
5238;13;1;3;14;4;19;27;21;17;20;36;41;0;45;35;59;55;46;51;54;63;66;70;71;74
5239;7;3;6;12;8;22;26;18;27;20;33;36;0;39;34;55;51;57;56;54;65;68;74;73;63
5240;12;8;2;3;6;23;22;25;19;26;33;42;0;38;40;58;54;48;50;52;73;68;65;72;74
5241;12;8;10;13;3;17;26;29;23;19;44;39;0;36;33;52;58;54;49;56;74;75;64;62;67
5242;7;5;3;2;4;17;22;18;20;26;33;34;0;32;42;59;58;46;53;60;66;74;71;67;62
5243;3;12;5;9;11;18;28;26;30;23;41;31;0;35;44;50;51;52;60;59;71;73;62;66;63
5244;10;6;12;7;15;29;23;28;17;30;31;37;0;36;34;51;47;55;58;53;65;73;72;61;63
5245;6;3;12;11;7;27;30;28;23;25;38;34;0;31;33;47;51;53;55;60;61;66;72;73;68
5246;3;5;10;14;2;25;17;18;24;20;44;33;0;39;35;57;55;46;47;58;74;72;73;65;71
5247;14;9;4;13;5;28;25;26;27;17;44;38;0;41;33;57;60;59;52;50;72;68;69;63;74
5248;11;10;1;3;7;28;18;25;16;24;39;32;0;35;34;60;54;51;49;52;66;61;74;71;70
5249;5;15;10;14;8;17;19;18;26;25;39;42;0;38;43;59;49;58;48;46;72;74;66;61;69
5250;4;1;7;13;15;17;24;21;25;22;39;44;0;45;42;53;55;58;47;50;61;72;70;73;65
5251;10;11;7;3;4;16;21;27;29;28;39;40;0;35;44;55;52;51;50;57;65;64;70;69;63
5252;1;9;14;5;13;23;24;26;19;20;42;36;0;40;31;50;59;52;54;46;74;65;73;63;67
5253;2;4;1;15;13;25;30;17;21;27;39;40;0;32;41;46;54;52;50;58;68;62;70;71;66
5254;3;4;11;15;2;28;22;27;23;30;42;44;0;37;31;46;57;50;51;53;73;68;70;71;66
5255;3;10;1;7;13;28;20;29;26;17;31;36;0;37;32;51;49;54;57;56;68;67;62;65;61
5256;12;9;3;15;1;23;21;17;26;18;41;35;0;38;31;59;55;54;53;58;61;66;62;70;64
5257;8;4;15;3;6;22;27;16;24;28;38;41;0;39;43;47;58;52;49;54;69;67;63;64;72
5258;3;5;14;7;1;23;28;20;19;17;38;36;0;40;35;60;46;58;59;51;67;71;72;63;69
5259;8;7;14;4;9;16;22;30;17;20;36;37;0;40;35;52;46;48;50;59;66;68;62;71;63
5260;7;10;5;9;15;24;29;22;27;21;34;43;0;38;33;53;46;52;57;58;74;65;70;63;72
5261;5;2;1;14;7;28;21;26;25;22;43;41;0;35;42;53;56;58;51;49;62;74;63;65;68
5262;6;2;4;7;3;18;20;28;19;25;33;45;0;41;37;59;50;53;52;48;63;69;71;62;67
5263;2;3;4;12;14;24;29;20;22;23;42;38;0;39;41;46;52;51;57;54;61;74;70;63;64
5264;11;4;6;1;14;27;22;23;17;30;40;44;0;32;31;56;50;59;55;48;74;68;63;70;73
5265;12;15;6;7;9;18;26;20;27;16;34;43;0;41;35;56;51;52;53;58;69;70;73;68;61
5266;2;9;11;3;6;19;28;27;24;26;40;45;0;36;38;51;55;46;54;57;63;65;72;70;69
5267;2;15;1;13;5;29;19;27;20;25;44;31;0;33;41;55;51;52;47;46;67;62;69;74;72
5268;2;4;13;14;5;25;18;29;19;17;45;41;0;31;44;57;55;46;51;52;73;71;61;62;67
5269;8;11;2;4;1;21;27;28;18;24;44;38;0;33;42;50;59;58;56;55;67;62;61;73;74
5270;2;7;13;12;4;16;25;26;24;30;35;38;0;43;33;53;52;50;47;60;62;70;71;69;64
5271;2;3;14;1;9;16;29;18;20;17;34;38;0;32;40;47;53;57;55;49;64;67;75;68;62
5272;12;14;13;8;1;19;21;24;26;20;39;44;0;45;38;50;60;47;46;59;61;64;66;72;63
5273;9;13;1;12;11;29;24;25;16;23;43;36;0;32;38;54;59;53;55;47;70;75;66;63;69
5274;12;11;8;10;4;18;17;29;19;24;39;41;0;34;43;49;59;54;47;53;70;72;66;62;67
5275;6;13;9;15;7;26;22;19;28;20;33;40;0;44;42;50;58;55;47;57;66;64;74;70;63
5276;8;13;3;1;4;20;30;17;28;18;32;43;0;44;35;46;51;53;49;47;74;69;71;73;65
5277;5;6;3;13;9;26;24;18;22;27;41;42;0;43;38;52;53;57;59;48;67;66;62;72;71
5278;8;6;15;11;5;21;17;25;20;18;38;44;0;39;40;55;54;52;47;60;62;66;65;70;61
5279;12;8;15;2;14;23;25;17;20;28;43;34;0;31;42;51;52;56;49;53;65;69;61;63;73
5280;2;3;6;10;4;19;18;25;27;30;32;37;0;34;44;49;48;59;54;46;66;74;68;61;63
5281;4;1;3;7;12;20;23;18;28;27;41;44;0;38;36;49;56;54;55;53;67;69;65;72;68
5282;9;14;5;8;11;17;22;21;26;29;41;39;0;34;36;52;56;59;46;55;69;70;63;72;71
5283;4;14;13;3;1;21;27;30;17;22;36;34;0;38;37;47;51;46;48;60;72;70;63;62;65
5284;1;15;11;10;7;19;28;29;20;24;33;31;0;44;38;58;49;52;48;57;62;66;67;75;70
5285;14;5;11;6;12;25;16;23;19;20;43;35;0;42;33;53;54;50;55;57;63;70;71;74;67
5286;7;12;6;10;3;18;28;27;16;29;33;43;0;38;34;57;58;49;59;52;70;74;72;67;75
5287;12;10;2;1;3;17;21;18;19;29;43;36;0;32;42;54;57;58;48;59;62;71;68;74;73
5288;5;6;10;2;12;30;25;23;27;17;45;41;0;33;34;56;50;48;53;47;61;74;72;73;64
5289;3;7;2;12;9;30;21;22;28;16;38;43;0;39;42;55;52;58;50;46;62;61;65;74;69
5290;2;3;12;10;11;22;29;26;16;24;33;38;0;42;34;54;47;49;46;52;72;74;68;69;61
5291;13;7;3;2;15;20;19;25;22;26;40;41;0;31;38;47;55;48;60;56;70;65;66;71;64
5292;5;4;9;12;11;28;26;30;17;25;31;39;0;42;38;50;53;60;56;58;69;64;70;74;65
5293;5;15;3;8;12;28;24;25;26;27;43;33;0;31;37;52;53;59;54;49;65;64;74;68;61
5294;9;8;14;11;15;30;18;19;25;21;38;40;0;34;39;51;48;58;47;46;71;62;68;64;72
5295;9;13;10;6;7;18;16;24;17;20;42;39;0;38;37;49;48;52;53;56;72;64;62;75;71
5296;5;11;7;3;8;24;21;29;20;17;34;37;0;40;41;53;52;49;46;58;65;72;66;69;74
5297;7;2;8;9;15;25;30;23;29;21;36;43;0;33;32;53;47;59;48;50;74;69;72;62;73
5298;14;3;15;5;4;24;26;18;27;28;35;34;0;40;42;52;57;55;54;48;61;74;62;68;65
5299;13;8;3;2;6;18;25;28;23;29;34;39;0;38;32;59;46;52;50;54;62;63;67;65;70
5300;10;14;5;6;8;24;21;27;23;28;37;35;0;44;40;58;52;49;48;54;62;67;73;72;69
5301;2;8;10;9;4;16;25;22;23;24;43;32;0;36;37;48;52;46;60;54;71;66;72;68;70
5302;10;2;6;8;5;27;29;18;19;22;42;33;0;39;31;56;46;55;54;51;69;67;74;73;61
5303;11;1;7;8;4;21;16;27;22;20;40;39;0;43;44;51;46;56;57;54;63;68;64;70;61
5304;12;13;1;7;3;18;23;17;27;28;37;38;0;33;41;46;58;50;57;59;73;69;61;72;68
5305;6;8;2;12;1;28;29;23;19;26;37;36;0;39;44;52;46;59;49;48;70;72;68;71;61
5306;7;2;9;13;12;16;28;19;18;20;31;35;0;41;36;56;55;51;48;49;62;72;63;64;67
5307;9;8;4;11;5;25;20;28;21;23;40;31;0;35;44;53;60;47;56;55;66;75;65;71;64
5308;14;4;9;6;1;24;27;22;25;23;33;31;0;41;39;48;47;46;55;59;73;72;62;71;67
5309;7;13;12;2;10;17;26;29;21;28;40;38;0;41;32;56;49;46;54;50;63;66;73;69;70
5310;8;4;11;12;14;26;16;24;28;25;32;34;0;35;41;58;60;53;48;49;71;69;61;64;65
5311;12;9;8;6;11;26;25;24;17;30;32;38;0;40;42;47;51;54;57;53;63;73;69;66;74
5312;1;10;8;9;4;22;26;16;19;18;40;32;0;34;44;60;57;50;59;47;61;67;68;74;66
5313;7;8;10;1;11;21;24;20;17;22;40;35;0;44;34;56;57;51;46;49;62;74;73;67;65
5314;1;4;3;14;9;18;20;29;19;23;43;44;0;42;37;55;59;49;60;51;67;64;70;72;65
5315;5;6;1;2;14;16;23;19;26;24;37;42;0;39;40;49;58;56;47;57;70;74;68;73;65
5316;12;3;14;5;15;26;16;21;29;19;31;32;0;41;36;57;53;54;50;47;65;64;67;62;71
5317;9;3;13;14;7;24;29;27;28;23;35;34;0;37;31;55;54;46;57;52;69;67;63;62;65
